,Year,Conflict name,Dyad name,Where coordinates,Where description,Latitude,Longitude,Country of origin,Region,Deaths civilians
69390,2008,Israel: Palestine,Government of Israel - Hamas,Al-Burayij refugee camp,"Near Al-Bureij and Khan Younis, southern Gaza Strip",31.439531,34.402939,Israel,Middle East,4
111118,2008,Government of Sudan - Civilians,Government of Sudan - Civilians,Abu Surug village,Abu Surug village,13.85,22.383333,Sudan,Africa,0
64529,2008,Iran: Government,Government of Iran - PJAK,Bazargan village,Bazargan region of West Azarbaijan province on the border with Turkey,39.391389,44.3875,Iran,Middle East,0
109346,2008,Spain: Basque,Government of Spain - ETA,Legutio town,"Legutiano, Basque region",42.978,-2.64237,Spain,Europe,0
68853,2008,Iraq: Government,Government of Iraq - al-Mahdi Army,Southern Iraq,southern Iraq,30.333333000000003,47.25,Iraq,Middle East,0
55390,2008,India: Manipur,Government of India - UNLF,Thoubal district,Hiyanglam Lai Panganba (under Kakching police station),24.966667,93.55,India,Asia,0
104222,2008,Somalia: Government,Government of Somalia - ARS/UIC,Mogadishu city,Mogadishu city,2.066667,45.366667,Somalia,Africa,5
174227,2008,Turkey: Kurdistan,Government of Turkey - PKK,GenÃ§ town,"Genc town, Bingol province",38.803262,41.027233,Turkey,Middle East,0
68847,2008,Iraq: Government,Government of Iraq - al-Mahdi Army,BaghdÄd city,Baghdad city (eastern),33.340582,44.400876,Iraq,Middle East,0
60429,2008,CPI-Maoist - Civilians,CPI-Maoist - Civilians,Jharkhand state,Jharkhand,23.75,85.5,India,Asia,6
42446,2008,Colombia: Government,Government of Colombia - FARC,El Retorno town,El Retorno town (an army checkpoint),2.330225,-72.627648,Colombia,Americas,0
63136,2008,NSCN-IM - NSCN-K,NSCN-IM - NSCN-K,Diphupar village,Diphupar village in the Dimapur district,25.870083,93.765087,India,Asia,0
94498,2008,Pakistan: Government,Government of Pakistan - TTP,Mardan town,Mardan city,34.2,72.06666700000002,Pakistan,Asia,0
62772,2008,NDFB - Civilians,NDFB - Civilians,Guwahati town,Guwahati,26.176076,91.762932,India,Asia,36
50866,2008,Ethiopia: Ogaden,Government of Ethiopia - ONLF,Somali state,"Gol-Asbur, Somali region",7.0,44.0,Ethiopia,Africa,0
111795,2008,LRA - Civilians,LRA - Civilians,Ezo town,Ezo town,5.066667,27.45,Sudan,Africa,3
94526,2008,Pakistan: Government,Government of Pakistan - TTP,Loe Sam town,"Loi Sam, Bajaur",34.69595,71.39693100000002,Pakistan,Asia,0
32780,2008,Algeria: Government,Government of Algeria - AQIM,Jijel town,"Jijel town (near), Jijel district, Jijel province",36.8,5.766667,Algeria,Africa,0
52089,2008,Borana - Konso,Borana - Konso,Teltele town,"Teltele town, Teltele woreda, Borana zone, Oromiya region",4.65,37.666666,Ethiopia,Africa,0
94450,2008,Pakistan: Government,Government of Pakistan - TTP,South Waziristan,Moli Khan Sarai area of South Waziristan,32.303971999999995,69.682074,Pakistan,Asia,3
110007,2008,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,Pankulam locality,Pankulam locality (near),8.6333,81.0317,Sri Lanka,Asia,0
109999,2008,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,Kilinochchi town,Kilinochchi town (near),9.3961,80.3982,Sri Lanka,Asia,3
1851,2008,Afghanistan: Government,Government of Afghanistan - Taleban,Kabul city,Kabul city,34.531094,69.162796,Afghanistan,Asia,1
69416,2008,Israel: Palestine,Government of Israel - Hamas,Rafah governorate,Southern Gaza Strip,31.296999,34.243439,Israel,Middle East,0
1678,2008,Afghanistan: Government,Government of Afghanistan - Taleban,Khost province,Khost province,33.383334000000005,69.88333399999999,Afghanistan,Asia,0
94568,2008,Pakistan: Government,Government of Pakistan - TTP,Peuchar valley,"Gut Pewchar, Swat",35.0125,72.21583299999998,Pakistan,Asia,0
97804,2008,TTP - Civilians,TTP - Civilians,Mohmand agency,Ghazi Baig area of Mohmand agency,34.46386,71.351161,Pakistan,Asia,2
104232,2008,Somalia: Government,Government of Somalia - Al-Shabaab,Mogadishu city,Mogadishu city,2.066667,45.366667,Somalia,Africa,0
46371,2008,LRA - Civilians,LRA - Civilians,Doruma town,"Doruma town (Nyemulu village, Diabo, near Doruma town)",4.733333,27.7,Dem. Rep. of the Congo,Africa,3
76750,2008,Gulf Cartel - Sinaloa Cartel,Gulf Cartel - Sinaloa Cartel,San Pedro Garza GarcÃ­a municipality,Nuevo LeÃ³n San Pedro Garza GarcÃ­a,25.63105,-100.38448,Mexico,Americas,0
1788,2008,Afghanistan: Government,Government of Afghanistan - Taleban,Chora district,Chora district,32.92962,66.2608,Afghanistan,Asia,0
109789,2008,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,Ethawetunuwewa locality,Ethawetunuwewa locality,8.5157,80.6987,Sri Lanka,Asia,0
97827,2008,TTP - Civilians,TTP - Civilians,Miranshah town,"Miran Shah, North Waziristan",33.008611,70.069722,Pakistan,Asia,1
76746,2008,Gulf Cartel - Sinaloa Cartel,Gulf Cartel - Sinaloa Cartel,General Escobedo municipality,Nuevo LeÃ³n Gral. Escobedo,25.82493,-100.35796,Mexico,Americas,0
1690,2008,Afghanistan: Government,Government of Afghanistan - Taleban,Chagali village,Chagali (southern Afghanistan),32.2579,64.7922,Afghanistan,Asia,0
1741,2008,Afghanistan: Government,Government of Afghanistan - Taleban,Hilmand province,Hilmand province,31.0,64.0,Afghanistan,Asia,0
1875,2008,Afghanistan: Government,Government of Afghanistan - Taleban,Kabul city,"Kabul city (western outskirts of, on the road between Kota-e Sangi and Kampani areas)",34.531094,69.162796,Afghanistan,Asia,0
65287,2008,Iraq: Government,Government of Iraq - IS,TikrÄ«t town,Tikrit town (near),34.615807000000004,43.678606,Iraq,Middle East,0
109995,2008,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,Eluthumadduval town,Eluthumadduval town (near),9.6782,80.2702,Sri Lanka,Asia,0
178179,2008,Government of Venezuela - Civilians,Government of Venezuela - Civilians,Valencia town,"Carabobo, Barrio Central",10.16202,-68.00765,Venezuela,Americas,0
28976,2008,Taleban - Civilians,Taleban - Civilians,Greshk town,Greshk town,31.82004,64.570518,Afghanistan,Asia,2
1882,2008,Afghanistan: Government,Government of Afghanistan - Taleban,Maydan Shahr town,Maydan Shahr town (near),34.395614,68.866179,Afghanistan,Asia,0
46821,2008,FDLR - Civilians,FDLR - Civilians,Kinyandoni village,"Kinyandoni village, Rutshuru territory",-1.077004,29.437351,Dem. Rep. of the Congo,Africa,6
109997,2008,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,Pandyankulam locality,Pandyankulam locality (area),8.977336,80.37504799999998,Sri Lanka,Asia,0
1714,2008,Afghanistan: Government,Government of Afghanistan - Taleban,Tangi valley,Tangi area,32.627078999999995,65.60974399999999,Afghanistan,Asia,0
64526,2008,Iran: Government,Government of Iran - PJAK,Urmia town,"near Orumiyeh, noth-western Iran",37.555278,45.0725,Iran,Middle East,0
51299,2008,Ethiopia: Oromiya,Government of Ethiopia - OLF,East Hararghe zone,"Arera locality (Burka Tirtira district), East Hararghe zone, Oromiya region",9.216667,42.333333,Ethiopia,Africa,0
55542,2008,India: Manipur,Government of India - PREPAK,Bishnupur district,Ningthoukhong,24.966667,93.55,India,Asia,0
104286,2008,Somalia: Government,Government of Somalia - Al-Shabaab,Mogadishu city,Mogadishu city,2.066667,45.366667,Somalia,Africa,32
57885,2008,India: Kashmir,Government of India - Kashmir insurgents,Kail village,Khail area of Ramnagar tehsil [sub-district] of Udhampur district,32.657252,75.236701,India,Asia,0
102555,2008,Russia (Soviet Union): Caucasus Emirate,Government of Russia (Soviet Union) - Forces of the Caucasus Emirate,Makhachkala,Makhachkala,42.9849,47.5046,Russia (Soviet Union),Europe,0
108123,2008,Gaadsan subclan of Biimaal clan (Dir) - Ma'alin Weyne subclan of Mirifle clan (Digil-Mirifle),Gaadsan subclan of Biimaal clan (Dir) - Ma'alin Weyne subclan of Mirifle clan (Digil-Mirifle),El Waq district,Ceel Qaalow village,2.735179,41.017705,Somalia,Africa,0
99229,2008,Philippines: Government,Government of Philippines - CPP,Mauban municipality,Mauban municipality,14.183329999999998,121.7167,Philippines,Asia,0
57917,2008,India: Kashmir,Government of India - Kashmir insurgents,Dard Pora village,Dardpora village of Lolab area in Kupwara district,34.443656,74.00542800000002,India,Asia,0
104295,2008,Somalia: Government,Government of Somalia - Al-Shabaab,Mogadishu city,Mogadishu city (Labadhagah),2.066667,45.366667,Somalia,Africa,1
173143,2008,Patani insurgents - Civilians,Patani insurgents - Civilians,Bannang Sata district,Bannang Sata district,6.256427,101.278521,Thailand,Asia,1
44945,2008,Dem. Rep. of the Congo: Government,Government of Dem. Rep. of the Congo - CNDP,Rumangabo village,Rumangabo village (40 km (25 miles) north of Goma),-1.343889,29.359444,Dem. Rep. of the Congo,Africa,3
97793,2008,TTP - Civilians,TTP - Civilians,Kurram agency,Kurram Agency,33.710172,70.340096,Pakistan,Asia,8
76760,2008,Gulf Cartel - Sinaloa Cartel,Gulf Cartel - Sinaloa Cartel,Ocoyoacac town,"town of Ocoyoacac,  west of Mexico City",19.27127,-99.45787,Mexico,Americas,0
97405,2008,United States of America: Government,Government of United States of America - al-Qaida,Korzai village,Korzai region near Wana in South Waziristan,32.321954,69.520797,Pakistan,Asia,0
109989,2008,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,Kilinochchi town,Kilinochchi town,9.3961,80.3982,Sri Lanka,Asia,1
53636,2008,India: Government,Government of India - CPI-Maoist,Giridih district,"Laxmantola in the Giridih district, Kharkhand",24.30928,86.071067,India,Asia,0
42432,2008,Colombia: Government,Government of Colombia - FARC,Belalcazar town,Belalcazar town,2.654722,-75.992778,Colombia,Americas,0
2212,2008,Afghanistan: Government,Government of Afghanistan - Taleban,Dand sub-district,Dand district,31.583123,65.643074,Afghanistan,Asia,1
110022,2008,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,Alampil town,Alampil town (area),9.15,80.85,Sri Lanka,Asia,0
102590,2008,Russia (Soviet Union): Caucasus Emirate,Government of Russia (Soviet Union) - Forces of the Caucasus Emirate,Ingushetia republic,Ingushetia,43.4052,44.8203,Russia (Soviet Union),Europe,0
42442,2008,Colombia: Government,Government of Colombia - FARC,San JosÃ© del Guaviare town,San Jose del Guaviare town (near),2.572858,-72.645914,Colombia,Americas,0
97777,2008,TTP - Civilians,TTP - Civilians,Swat district,Swat region,35.241602,72.499333,Pakistan,Asia,1
62356,2008,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Basant Garh village,Dudu Basantgarh in the Udhampur district,32.802765,75.56071,India,Asia,1
88179,2008,Niger: Government,Government of Niger - MNJ,Niger northern,Niger northern,19.75,10.25,Niger,Africa,0
63178,2008,NSCN-IM - NSCN-U,NSCN-IM - NSCN-U,Nagaland state,Nagaland,26.0,94.25,India,Asia,0
2097,2008,Afghanistan: Government,Government of Afghanistan - Taleban,Shah Wali Kot district,Shah Wali Kot district (20 km outside Kandahar town),32.080455,66.007358,Afghanistan,Asia,10
178160,2008,Government of Venezuela - Civilians,Government of Venezuela - Civilians,Caracas city (Libertador),"Distrito Capital, 23 de Enero",10.488011,-66.879193,Venezuela,Americas,0
62364,2008,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kishtwar district,Kinker Top,33.52958,76.01462,India,Asia,1
1845,2008,Afghanistan: Government,Government of Afghanistan - Taleban,Kunar-Bajaur border,"Kunar-Bajaur border area, Pakistan-Afghanistan border",34.826742,71.28921600000002,Afghanistan,Asia,0
46904,2009,FDLR - Civilians,FDLR - Civilians,Biriko Waloaluanda area,"Biriko Waloaluanda area, Walikale, Nord-Kivu",-1.74,28.6725,Dem. Rep. of the Congo,Africa,1
65353,2009,Iraq: Government,Government of Iraq - IS,BaghdÄd city,Baghdad city (Doura district),33.340582,44.400876,Iraq,Middle East,12
46429,2009,LRA - Civilians,LRA - Civilians,Nagero location,"Nagero location (Nasala, a locality situated 120 km east of Dungu and 8 km west of Nagero)",3.751221,29.5185,Dem. Rep. of the Congo,Africa,6
50891,2009,Ethiopia: Ogaden,Government of Ethiopia - ONLF,Degehabur town,"Degehabur town, Degehabur woreda, Degehabur zone, Somali region",8.220556,43.557222,Ethiopia,Africa,0
2773,2009,Afghanistan: Government,Government of Afghanistan - Taleban,Tirin Kot town,Tirin Kot town (outside),32.62675,65.873313,Afghanistan,Asia,0
46920,2009,FDLR - Civilians,FDLR - Civilians,Waloa Loanda groupement,"Bikunje village, Waloaluanda area Walikale Nord-Kivu",-1.694006,28.477637,Dem. Rep. of the Congo,Africa,2
95051,2009,Pakistan: Government,Government of Pakistan - TTP,Sambat town,Sambat near Khawzakhela,34.93994,72.428061,Pakistan,Asia,0
69478,2009,Israel: Palestine,Government of Israel - Hamas,Beit Lahiya town,"Beit Lahiya, Gaza",31.546397,34.495142,Israel,Middle East,4
2523,2009,Afghanistan: Government,Government of Afghanistan - Taleban,Burka district,"Borka district, Baghlan province",36.233378,69.158824,Afghanistan,Asia,0
76927,2009,Gulf Cartel - Sinaloa Cartel,Gulf Cartel - Sinaloa Cartel,Guasave town,"Guasave town, Sinaloa",25.56745,-108.46756,Mexico,Americas,1
69489,2009,Israel: Palestine,Government of Israel - Hamas,Al-Atatra town,"Atatra, northern Gaza Stri",31.557778000000006,34.486667,Israel,Middle East,0
46864,2009,FDLR - Civilians,FDLR - Civilians,Busekere town,"Busekere town, Lubero territory",-0.6,29.016667,Dem. Rep. of the Congo,Africa,1
76931,2009,Gulf Cartel - Sinaloa Cartel,Gulf Cartel - Sinaloa Cartel,Chilpancingo de los Bravo municipality,Chilpancingo municipality,17.39937,-99.59822,Mexico,Americas,0
57972,2009,India: Kashmir,Government of India - Kashmir insurgents,Baramulla district,Baramulla district,34.19287,74.3692,India,Asia,0
3037,2009,Afghanistan: Government,Government of Afghanistan - Taleban,Shorabak village,"Shorak district centre (near), Kandahar province",30.183689,66.182121,Afghanistan,Asia,0
55560,2009,India: Manipur,Government of India - PREPAK,Loktak village,near Sadu Khoiru village in Loktak area of Bishnupur District,24.580521,93.737162,India,Asia,0
46822,2009,FDLR - Civilians,FDLR - Civilians,Mbughavinywa village,"Miriki village (near) Mbughavinywa village, Lubero territory",-0.542691,29.044905,Dem. Rep. of the Congo,Africa,8
59909,2009,India: Bodoland,Government of India - NDFB,Assam-Arunachal Pradesh border,"along the Assam-Arunachal Pradesh border, Sonitpur District",27.6,94.42,India,Asia,0
98737,2009,Peru:Government,Government of Peru - Sendero Luminoso,Alto Huallaga valley,"Alto Huallaga, an important coca leaf and cocaine production zone in Peru's jungle region , in the area encompassing the cities of Huanuco, Tingo Maria and Aucayacu",-8.9,-76.0,Peru,Americas,0
76938,2009,Gulf Cartel - Sinaloa Cartel,Gulf Cartel - Sinaloa Cartel,China municipality,"China municipality, Nuevo LeÃ³n",25.51224,-99.00457,Mexico,Americas,2
75233,2009,Juarez Cartel - Sinaloa Cartel,Juarez Cartel - Sinaloa Cartel,Namiquipa town,"Namiquipa town, Chihuahua",29.25173,-107.414,Mexico,Americas,0
110122,2009,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,Trincomalee town,Trincomalee town,8.5711,81.2335,Sri Lanka,Asia,17
46952,2009,FDLR - Civilians,FDLR - Civilians,Bwegera village,"Rudaga village, Uvira territory",-2.9083330000000003,29.034444,Dem. Rep. of the Congo,Africa,1
46871,2009,FDLR - Civilians,FDLR - Civilians,Remeka village,"Remeka village, Ufumandu Area, Masisi Territory",-1.6816099999999998,28.73328,Dem. Rep. of the Congo,Africa,1
95086,2009,Pakistan: Government,Government of Pakistan - TTP,Kokarai town,Kokarai area,34.738781,72.42550200000002,Pakistan,Asia,0
48130,2009,Rwanda: Government,Government of Rwanda - FDLR,Kahira village,"Kahira village located about 30 km from Kitshanga in Masisi territory [Nord Kivu, eastern DRCongo].",-1.252802,28.922378,Dem. Rep. of the Congo,Africa,0
2610,2009,Afghanistan: Government,Government of Afghanistan - Taleban,Chaki Wardak district,Chaki Wardak district,34.108103,68.493604,Afghanistan,Asia,0
46975,2009,FDLR - Civilians,FDLR - Civilians,Kamandi location,"Kamandi, Lubero territory",-0.6,29.32,Dem. Rep. of the Congo,Africa,1
58038,2009,India: Kashmir,Government of India - Kashmir insurgents,Ladha village,Ladda village in the Mahore area of Reasi District,33.228154,74.694076,India,Asia,0
2433,2009,Afghanistan: Government,Government of Afghanistan - Taleban,Kajaki town,"Kajaki town (near), Helmand province",32.280746,65.053246,Afghanistan,Asia,0
47670,2009,"Bafulero, Bavira - Banyamulenge","Bafulero, Bavira - Banyamulenge",Minembwe town,"Minembwe plateaux (high plateaux, Kalingi market Minembwe High Plateaux in the Fizi [southeast of Sud Kivu, eastern DRCongo] District",-3.9346,28.7303,Dem. Rep. of the Congo,Africa,0
173204,2009,Patani insurgents - Civilians,Patani insurgents - Civilians,Rangae district,Rangae district (on the Rangae-Marue Botok Road in Moo 1 village in Tambon Tanyongmus of),6.255038,101.704956,Thailand,Asia,1
2585,2009,Afghanistan: Government,Government of Afghanistan - Taleban,Gelan district,"Gelan district, Ghazni province",32.716667,67.633333,Afghanistan,Asia,0
75253,2009,Juarez Cartel - Sinaloa Cartel,Juarez Cartel - Sinaloa Cartel,Camargo town,"Camargo town, Chihuahua",27.678420000000006,-105.17136,Mexico,Americas,1
55279,2009,India: Manipur,Government of India - PLA,Imphal West district,Khawairamband bazaar area,24.966667,93.55,India,Asia,1
2962,2009,Afghanistan: Government,Government of Afghanistan - Taleban,Bala Buluk district,"Farah Rod district, Farah province",32.771851,62.753066,Afghanistan,Asia,0
110144,2009,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,NFZ2,NFZ2 (area),9.321175,80.771919,Sri Lanka,Asia,223
55472,2009,India: Manipur,Government of India - KCP,Tentha village,junction between Tentha-Moirangpalli in the Thoubal District,24.539853,93.987655,India,Asia,0
2465,2009,Afghanistan: Government,Government of Afghanistan - Taleban,Camp Holland (Tirin Kot airport),"Camp Holland, Uruzgan province",32.611117,65.86359200000001,Afghanistan,Asia,0
